,Title,Brand,Screen_Size,CPU_Model,Ram,Operating_System,Rating,Color,Graphics,Disk_size,Card_desc,Price
100,"msi gf65 thin 10sdr vr-ready gaming laptop, 15.6"" fhd 144hz led ips display, intel 6-core i7-10750h, 16gb ddr4, 1tb nvme ssd, gtx 1660ti, wi-fi 6, bt 5.1, webcam, hdmi, backlit keyboard, windows 10",MSI,15.6,i7,16.0,windows 10,0.0,other,Nvidia,1024,Dedicated,131118.0
101,"msi creatorpro x17 17.3"" professional creator laptop: intel core i9-12900hx rtx a3000 32gb ddr5 1tb nvme ssd, 4k uhd 120hz 100% dci-p3 , 2x thunderbolt 4, win11 pro: black a12uks-059",MSI,17.3,i9,32.0,windows 11,0.0,black,Nvidia,1024,Dedicated,299218.0
102,"excaliberpc 2022 msi raider ge67hx 12ugs-070 (i7-12800hx, 16gb ram, 1tb nvme ssd, rtx 3070ti 8gb, 15.6"" qhd 240hz, windows 11) gaming laptop",EXCaliberPC,15.6,i7,16.0,windows 11,0.0,other,Nvidia,1024,Dedicated,163918.0
103,"excaliberpc 2022 msi raider ge67hx 12ugs-013 (i7-12800hx, 16gb ram, 1tb nvme ssd, rtx 3070ti 8gb, 15.6"" qhd 240hz, windows 11 pro) gaming laptop",EXCaliberPC,15.6,i7,16.0,windows 11,0.0,other,Nvidia,1024,Dedicated,155718.0
104,"msi gf65 thin 9sd-1028 gaming laptop 15.6"" ips 144hz intel core i7-9750h 8gb 512gb ssd gtx 1660ti 6g video memory 720p webcam win10",MSI,15.6,i7,8.0,windows 10,4.5,black,Nvidia,512,Dedicated,65436.0
105,"2022 msi creatorpro x17 a12uks-059 (i9-12900hx, 128gb ram, 2tb platinum p41 nvme ssd, rtx a3000 12gb, 17.3"" 4k uhd, windows 11 pro) content creation laptop",EXCaliberPC,17.3,i9,128.0,windows 11,0.0,other,Nvidia,2048,Dedicated,426318.0
106,"msi raider ge66 15.6"" qhd 240hz gaming laptop: intel core i7-12700h rtx 3070 ti 32gb ddr5 1tb nvme ssd, usb-type c, thunderbolt 4, cooler boost 5, win11 home: titanium blue 12uhs-236",MSI,15.6,i7,32.0,windows 11,5.0,blue,Intel,1024,Dedicated,180399.18
107,"msi modern 15 thin and light daily laptop: 15.6"" fhd 1080p, ryzen5-5500u, uma, 8gb, 256gb ssd, win10pro, carbon gray (a5m-071)",MSI,15.6,ryzen5,8.0,windows 10,2.0,gray,Other,256,Integrated,57318.0
108,"newest msi gf65 thin 10sdr gaming laptop, 15.6"" fhd 120hz display, intel core i7-10750h, gtx 1660ti, 8gb ddr4 memory, 512gb pcie nvme ssd, win 10 home, backlit kb, aluminum black, kke bundle",MSI,15.6,i7,8.0,windows 10,5.0,black,Nvidia,512,Dedicated,72814.36
109,"msi prestige 15 a11scx-217 15.6"" uhd ultra thin and light professional laptop intel core i7-1185g7 nvidia geforce gtx1650 max-q 32gb ddr4 1tb nvme ssd win10pro, urban silver",MSI,15.6,i7,64.0,windows 10,4.2,silver,Nvidia,1024,Dedicated,229518.0
110,"msi gf63 thin 9rcx -615 15.6"" gaming laptop, intel core i5-9300h, nvidia gtx 1050ti, 8gb, 512gb nvme ssd, win10",MSI,15.6,i7,8.0,windows 10,4.5,other,Nvidia,512,Dedicated,50758.0
111,"msi vector gp66 15.6"" qhd 165hz gaming laptop: intel core i7-12650h rtx 3080 ti 16gb 1tb nvme ssd, type-c usb 3.2 gen2 w/ dp 1.4, wi-fi 6e, cooler boost 5, win11 home: core black 12uhso-654",MSI,15.6,i7,16.0,windows 11,0.0,black,Nvidia,1024,Dedicated,204999.18
112,"msi prestige 15 thin and performance driven laptop: 15.6"" fhd 1080p, intel core i7-1195g7, nvidia geforce gtx 1650, 16gb, 1tb ssd, thunderbolt, wifi 6e, win10pro, carbon gray (a11sc-044)",MSI,15.6,i7,16.0,windows 10,5.0,gray,Nvidia,1024,Dedicated,122918.0
113,"2022 msi sword 15 a11ud-1248 (i7-11800h, 32gb ram, 512gb nvme ssd, rtx 3050ti 4gb, 15.6"" 144hz fhd, windows 11) gaming laptop - white",EXCaliberPC,15.6,i7,32.0,windows 11,0.0,other,Nvidia,512,Dedicated,114718.0
114,"msi summit e13 flip evo professional laptop: 13"" ips-level touch screen, intel core i5-1135g7, iris xe, 16gb ram, 512gb nvme ssd, win10 pro, ink black (a11mt-095)",MSI,13.4,i5,16.0,windows 10,0.0,black,Intel,512,Integrated,122917.18000000001
115,"msi ge75 raider 10sgs-222 17.3"" 300hz 3ms gaming laptop intel core i9-10980hk rtx 2080 super 32gb 1tb nvme ssd win10 vr ready",MSI,17.3,i9,32.0,windows 10,4.6,black,Nvidia,1024,Dedicated,409918.0
116,"msi gf65 thin 15.6"" 120hz fhd gaming laptop intel core i7-10750h, gtx 1660ti, 8gb memory, 512gb nvme ssd, win10 (10sdr-1273)",MSI,15.6,i7,8.0,windows 10,4.4,black,Nvidia,512,Dedicated,56578.36
117,"2022 msi creatorpro m16 a12ujs-458 (i7-12700h, 64gb ram, 1tb nvme ssd, quadro rtx a2000 8gb, 16"" qhd+, windows 11 pro) content creation laptop",EXCaliberPC,16.0,i7,64.0,windows 11,0.0,other,Nvidia,1024,Dedicated,190158.0
118,"msi prestige 14 a10sc-230 14"" uhd 4k ultra thin and light professional laptop intel core i7-10510u gtx1650 max-q 16gb ddr4 512gb nvme ssd win10pro tb3, white",MSI,14.0,i7,16.0,windows 10,4.2,white,Nvidia,512,Dedicated,80076.28
119,"excaliberpc 2022 msi katana gf76 11ud-663 (i7-11800h, 16gb ram, 512gb nvme ssd, rtx 3050ti 4gb, 17.3"" 144hz fhd, windows 11) gaming laptop",EXCaliberPC,17.3,i7,16.0,windows 11,0.0,other,Nvidia,512,Dedicated,94218.0
120,"excaliberpc 2022 msi vector gp76 12ugs-298 (i7-12700h, 32gb ram, 1tb nvme ssd, rtx 3070ti 8gb, 17.3"" fhd 360hz 3ms, windows 11) gaming laptop",EXCaliberPC,17.3,i7,32.0,windows 11,5.0,other,Nvidia,1024,Dedicated,147518.0
121,"msi ge66 raider 10sgs-288 15.6"" 300hz 3ms gaming laptop intel core i7-10875h rtx2080 super 32gb 1tb nvme ssd win10 vr ready",MSI,15.6,i7,64.0,windows 10,4.4,other,Nvidia,1024,Dedicated,270518.0
122,"msi gl62m 7rex-1896us 15.6"" full hd gaming laptop computer quad core i7-7700hq, geforce gtx 1050ti 4g graphics, 8gb dram, 128gb ssd + 1tb hard drive, steelseries red backlit keyboard",MSI,15.6,i7,8.0,windows 10,4.3,black,Nvidia,1024,Dedicated,81999.18000000001
123,"msi creator z16 16"" qhd+ 120hz 100% dci-p3 premium professional laptop intel core i7-11800h rtx3060 16gb ddr4 512b nvme ssd tb4 win10pro - gray (a11uet-046)",MSI,16.0,i7,16.0,windows 10,0.0,gray,Nvidia,512,Dedicated,188518.0
124,"excaliberpc 2022 msi pulse gl66 12ugok-825 (i9-12900h, 16gb ram, 1tb nvme ssd, rtx 3070 8gb, 15.6"" 165hz qhd, windows 11) gaming laptop",EXCaliberPC,15.6,i9,16.0,windows 11,0.0,other,Nvidia,1024,Dedicated,139318.0
125,"msi gf63 thin 9rcx-818 15.6"" gaming laptop, thin bezel, intel core i7-9750h, nvidia geforce gtx 1050 ti, 8gb, 256gb nvme ssd",MSI,15.6,i7,8.0,windows 10,4.5,black,Nvidia,256,Dedicated,90199.18000000001
126,"msi prestige 15 15.6"" fhd ultra thin and light professional laptop intel core i7-1185g7 gtx1650 max-q 16gb ddr4 512gb nvme ssd win10 - gray (a11sc-034)",MSI,15.6,i7,16.0,windows 10,0.0,gray,Nvidia,512,Dedicated,106518.0
127,"msi gf75 thin 17.3"" gaming laptop core i7-10750h 8gb ram 512gb ssd 144hz gtx 1650 4gb - 10th gen i7-10750h hexa-core - nvidia geforce gtx 1650 4gb - 144hz refresh rate - up to 5 ghz cpu speed - i",MSI,17.3,i7,8.0,windows 10,4.5,other,Nvidia,512,Dedicated,106599.18000000001
128,"msi gs75 stealth-479 17.3"" gaming laptop 144hz display, thin bezel, intel core i9-9880h, nvidia geforce rtx2080, 32gb, 1tb nvme ssd, thunderbolt 3",MSI,17.3,i9,32.0,windows 10,4.3,other,Nvidia,1024,Dedicated,278718.0
129,"msi prestige 14 14"" fhd ultra thin and light professional laptop: intel core i5-1240p gtx 1650 16gb lpddr4x 512gb nvme ssd, thunderbolt 4, microsd card reader, win 11 home: blue stone a12sc-010",MSI,14.0,i5,16.0,windows 10,0.0,blue,Nvidia,512,Dedicated,83935.2
130,"msi creator z16 16"" qhd+ 120hz 100% dci-p3 premium professional laptop intel core i9-11900h rtx3060 16gb ddr4 1tb nvme ssd tb4 win10pro - gray (a11uet-045)",MSI,16.0,i9,16.0,windows 10,0.0,gray,Nvidia,1024,Dedicated,182424.58000000002
131,"msi ge63 raider rgb-499 15.6"" gaming laptop, 144hz display, intel core i7-9750h, nvidia geforce rtx2080, 32gb, 512gb nvme ssd",MSI,15.6,i7,32.0,windows 10,3.7,other,Nvidia,512,Dedicated,213199.18
132,"msi modern 14 professional laptop: 14"" ips-level thin bezel display, intel core i5-1135g7, intel iris xe, 8gb ram, 512gb nvme ssd, win10, carbon gray (b11mo-207)",MSI,14.0,i7,8.0,windows 10,1.0,gray,Intel,512,Integrated,65518.0
133,"2022 msi prestige 15 a12ud-005 enthusiast (i7-1260p, 16gb ram, 1tb nvme ssd, rtx 3050ti 4gb, 15.6"" fhd, windows 11 pro) professional laptop - carbon gray",EXCaliberPC,15.6,i7,16.0,windows 11,0.0,other,Nvidia,1024,Dedicated,121278.0
134,"msi prestige 15 15.6"" fhd ultra thin and light professional laptop: intel core i5-1240p gtx 1650 16gb lpddr4x 512gb nvme ssd, thunderbolt 4, microsd card reader, win 11 home: carbon gray a12sc-011",MSI,15.6,i5,16.0,windows 10,5.0,gray,Nvidia,512,Dedicated,87274.23999999999
135,"msi prestige 15 15.6"" fhd ultra thin and light professional laptop: intel core i7-1260p rtx 3050 ti 32gb lpddr4x 512 gb nvme ssd, thunderbolt 4, microsd card reader, win 11 pro: carbon gray a12ud-005",MSI,15.6,i7,16.0,windows 10,0.0,gray,Nvidia,512,Dedicated,106518.0
136,"msi gf63 thin 9sc-066 15.6"" gaming laptop, thin bezel, intel core i7-9750h, nvidia geforce gtx1650, 16gb, 512gb nvme ssd",MSI,15.6,i7,16.0,windows 10,4.5,black,Nvidia,512,Dedicated,77818.0
137,"msi ge75 raider- 10sf-286 17.3"" 240hz 3ms gaming laptop intel core i7-10875h rtx2070 16gb 512gb nvme ssd win10 vr ready, 17-30.99 inches (ge75 raider 10sf-286)",MSI,17.3,i7,64.0,windows 10,4.2,other,Nvidia,512,Dedicated,163997.54
138,"msi modern 14 beige mousse 14"" ultra thin and light professional laptop intel core i5-1155g7 iris xe 8gb 512gb nvme ssd win10 (b11mo-857)",MSI,14.0,i5,8.0,windows 10,2.0,other,Intel,512,Integrated,62893.18
139,"msi creator 17 17.3"" uhd hdr1000 mini led creator laptop intel core i7-11800h rtx3070 16gb 1tb nvme ssd win10pro vr ready (b11ug-239)",MSI,17.3,i7,16.0,windows 10,0.0,black,Nvidia,1024,Dedicated,245918.0
140,"msi gp66 leopard 15.6"" 240hz 3.5ms gaming laptop intel core i7-11800h rtx3070 32gb 1tb nvme ssd win11 pro vr ready - black (11ug-687)",MSI,15.6,i7,32.0,windows 11,0.0,black,Nvidia,1024,Dedicated,168018.0
141,"msi gf63 thin 8sc-030 15.6"" gaming laptop, thin bezel, intel core i5-8300h, nvidia geforce gtx1650, 8gb, 256gb nvme nvme ssd",MSI,15.6,i5,8.0,windows 10,4.5,black,Nvidia,256,Dedicated,46337.380000000005
142,msi 2022 m16 creator 16in qhd+ (2560x1600) laptop 12th intel i7-12700h 14 cores 32gb ddr4 1tb ssd nvidia geforce rtx 3060 6gb wifi ax hdmi backlit kb wevcam hi-res audio win 10 pro w/tlg usb,MSI,15.6,i7,32.0,windows 10,0.0,black,Nvidia,1024,Dedicated,151699.18
143,"2022 msi vector gp76 12uhso-877 (i7-12650h, 64gb ram, 4tb platinum p41 nvme ssd, rtx 3080ti 16gb, 17.3"" fhd 360hz 3ms, windows 11) gaming laptop",EXCaliberPC,17.3,i7,64.0,windows 11,0.0,other,Nvidia,4096,Dedicated,302990.0
144,"msi katana gf66 15.6"" 144hz 3ms fhd gaming laptop intel core i7-11800h rtx3050ti 16gb 1tbnvme ssd win10",MSI,15.6,i7,4.0,windows 10,4.8,black,Nvidia,1024,Integrated,131118.0
145,"excaliberpc 2022 msi summit e13flipevo a12mt-013 (i7-1260p, 32gb ram, 1tb nvme ssd, intel iris xe, 13.4"" fhd+ touch, windows 11 pro) professional laptop",EXCaliberPC,13.4,i7,32.0,windows 11,0.0,other,Intel,1024,Integrated,127018.0
146,"msi gf65 thin 10ue-091 15.6"" 144hz 3ms gaming laptop intel core i7-10750h rtx3060 8gb 512gb nvme ssd win10",MSI,15.6,i7,8.0,windows 10,4.2,black,Nvidia,512,Dedicated,92208.18000000001
147,"msi ge66 raider gaming laptop: 15.6"" 240hz display, intel core i7-10750h, nvidia geforce rtx 2070 super, 32gb ram, 1tb nvme ssd, win10, black (10sfs-670)",MSI,15.6,i7,32.0,windows 10,4.2,black,Nvidia,1024,Dedicated,163999.18
148,"excaliberpc 2022 msi raider ge66 12uhs-236 (i7-12700h, 32gb ram, 1tb nvme ssd, rtx 3080ti 16gb, 15.6"" qhd 240hz, windows 11) gaming laptop",EXCaliberPC,15.6,i7,32.0,windows 11,0.0,other,Nvidia,1024,Dedicated,217218.0
149,"msi katana gf66 15.6"" 144hz 3ms fhd gaming laptop intel core i5-11400h rtx3050 8gb 512gbnvme ssd win11 - black (11uc-1091)",MSI,15.6,i5,8.0,windows 11,0.0,black,Nvidia,512,Dedicated,86017.18000000001
150,"msi summit e14 evo 14.0"" fhd+ ultra thin professional laptop: intel core i5-1240p iris xe 16gb lpddr5 512gb nvme ssd, usb type-c w/ pd charging, thunderbolt 4, tpm 2.0, win 11 pro: ink black a12m-026",MSI,14.0,i5,16.0,windows 10,0.0,black,Intel,512,Integrated,90118.0
151,msi crosshair 17 gaming laptop 17.3” fhd ips 144hz (72% ntsc) 11th generation intel octa-core i7-11800h 32gb ram 1tb ssd geforce rtx 3050 ti 4gb usb-c backlit keyboard win10 + hdmi cable,MSI,17.3,i7,32.0,windows 10,4.7,gray,Nvidia,1024,Dedicated,163918.0
152,"excaliberpc 2022 msi vector gp76 12ugs-298 (i7-12700h, 32gb ram, 1tb nvme ssd, rtx 3070ti 8gb, 17.3"" fhd 360hz 3ms, windows 11) gaming laptop",EXCaliberPC,17.3,i7,32.0,windows 11,5.0,other,Nvidia,1024,Dedicated,147518.0
153,"2022 msi creator z17 a12uht-048 (i9-12900h, 64gb ram, 2tb nvme ssd, rtx 3080 8gb, 17"" qhd+ 165hz touch, windows 11 pro) content creation laptop",EXCaliberPC,17.0,i9,64.0,windows 11,0.0,other,Nvidia,2048,Dedicated,360718.0
154,"msi gl62m 7rex-1896us 15.6"" full hd gaming laptop computer quad core i7-7700hq, geforce gtx 1050ti 4g graphics, 8gb dram, 128gb ssd + 1tb hard drive, steelseries red backlit keyboard",MSI,15.6,i7,8.0,windows 10,4.3,black,Nvidia,1024,Dedicated,81999.18000000001
155,"msi raider ge76 17.3"" fhd 360hz gaming laptop: intel core i9-12900hk rtx 3070 ti 32gb ddr5 1tb nvme ssd, usb-type c, thunderbolt 4, cooler boost 5, win11 home: titanium blue 12ugs-294",MSI,17.3,i9,32.0,windows 11,0.0,blue,Nvidia,1024,Dedicated,245918.0
156,"msi gf65 thin 15.6"" 120hz fhd gaming laptop intel core i7-10750h, gtx 1660ti, 8gb memory, 512gb nvme ssd, win10 (10sdr-1273)",MSI,15.6,i7,8.0,windows 10,4.4,black,Nvidia,512,Dedicated,56578.36
157,"msi ge75 raider 10sgs-222 17.3"" 300hz 3ms gaming laptop intel core i9-10980hk rtx 2080 super 32gb 1tb nvme ssd win10 vr ready",MSI,17.3,i9,32.0,windows 10,4.6,black,Nvidia,1024,Dedicated,409918.0
158,"2022 msi creatorpro m16 a12ujs-458 (i7-12700h, 64gb ram, 1tb nvme ssd, quadro rtx a2000 8gb, 16"" qhd+, windows 11 pro) content creation laptop",EXCaliberPC,16.0,i7,64.0,windows 11,0.0,other,Nvidia,1024,Dedicated,190158.0
159,"msi modern 15 thin and light daily laptop: 15.6"" fhd 1080p, ryzen5-5500u, uma, 8gb, 256gb ssd, win10pro, carbon gray (a5m-071)",MSI,15.6,ryzen5,8.0,windows 10,2.0,gray,Other,256,Integrated,57318.0
160,"newest msi gf65 thin 10sdr gaming laptop, 15.6"" fhd 120hz display, intel core i7-10750h, gtx 1660ti, 8gb ddr4 memory, 512gb pcie nvme ssd, win 10 home, backlit kb, aluminum black, kke bundle",MSI,15.6,i7,8.0,windows 10,5.0,black,Nvidia,512,Dedicated,72814.36
161,"msi prestige 15 a11scx-217 15.6"" uhd ultra thin and light professional laptop intel core i7-1185g7 nvidia geforce gtx1650 max-q 32gb ddr4 1tb nvme ssd win10pro, urban silver",MSI,15.6,i7,64.0,windows 10,4.2,silver,Nvidia,1024,Dedicated,229518.0
162,"2022 msi raider ge76 12uh-655 (i9-12900hk, 32gb ram, 2tb nvme ssd, rtx 3080 8gb, 17.3"" 144hz fhd, windows 11 pro) gaming laptop",EXCaliberPC,17.3,i9,32.0,windows 11,5.0,other,Nvidia,2048,Dedicated,282818.0
163,"msi summit e14 evo 14.0"" fhd+ ultra thin professional laptop: intel core i7-1260p iris xe 16gb lpddr5 512gb nvme ssd, usb type-c w/ pd charging, thunderbolt 4, tpm 2.0, win 11 pro: ink black a12m-025",MSI,14.0,i7,16.0,windows 10,0.0,black,Intel,512,Integrated,98318.0
164,"msi pulse gl66 15.6"" qhd 165hz gaming laptop intel core i9-12900h rtx3070 16gb ddr5 1tb nvme ssd win11 - black (12ugok-825)",MSI,15.6,i9,16.0,windows 11,4.0,black,Intel,1024,Dedicated,138190.5
165,"msi gs76 stealth gaming laptop: 17.3"" 240hz fhd 1080p display, intel core i7-11800h, nvidia geforce rtx 3060, 16gb, 512gb ssd, thunderbolt 4, wifi 6, win10, black (11ue-221)",MSI,17.3,i7,16.0,windows 10,4.0,black,Nvidia,512,other,139806.72
166,"msi ws76 workstation laptop: 17.3"" 144hz fhd 1080p, intel core i9-11900h, nvidia quadro rtx a5000 , 64gb, 1tb ssd, thunderbolt 4, wifi 6e, tpm2.0 fingerprint, win10 pro, black (11um-468)",MSI,17.3,i9,64.0,windows 10,5.0,black,Nvidia,1024,Dedicated,344641.07999999996
167,"msi stealth 15m gaming laptop: 15.6"" 144hz display, intel core i7-1185g7, nvidia geforce rtx 2060, 16gb ram, 512gb nvme ssd, win10, black (a11sek-210)",MSI,15.6,i7,16.0,windows 10,3.3,white,Nvidia,512,Dedicated,90199.18000000001
168,"excaliberpc 2022 msi creator z16p b12uht-041 (i7-12700h, 32gb ram, 1tb nvme ssd, rtx 3080 8gb, 16"" qhd+ 165hz touch, windows 11 pro) content creation laptop",EXCaliberPC,16.0,i7,32.0,windows 11,0.0,other,Nvidia,1024,Dedicated,250018.0
169,"msi ge66 raider 15.6"" uhd 4k anti-glare thin bezel display, intel core i9-11980hk, nvidia geforce rtx3080, 32gb, 2tb nvme ssd, win10, titanium blue (11uh-227)",MSI,15.6,i9,32.0,windows 10,3.9,blue,Nvidia,2048,other,298066.72000000003
170,"msi gl75 9sek-056 17.3"" fhd 120hz gaming laptop, intel core i7-9750h, nvidia rtx 2060, 16gb, 512gb nvme ssd, win 10",MSI,17.3,i7,16.0,windows 10,4.8,gray,Nvidia,512,Dedicated,102499.18000000001
171,"msi summit e13 flip evo professional laptop: 13"" ips-level touch screen, intel core i7-1185g7, iris xe, 16gb ram, 512gb nvme ssd, win10 home, ink black (a11mt-023)",MSI,13.4,i7,16.0,windows 10,3.3,black,Intel,512,Integrated,81997.54000000001
172,"msi prestige 14 evo professional laptop: 14"" fhd ultra-thin bezel display, intel core i7-1185g7, intel iris xe, 16gb ram, 512gb nvme ssd, thunderbolt 4, win10 home, intel evo, carbon gray (a11m-220)",MSI,14.0,i7,16.0,windows 10,4.3,gray,Intel,512,Integrated,77899.18000000001
173,"msi gf65 thin 9sd-252 15. 6"" 120hz gaming laptop intel core i7-9750h gtx1660ti 8gb 512gb ssd win10",MSI,15.6,i7,8.0,windows 10,4.5,black,Nvidia,512,Dedicated,68845.56
174,"excaliberpc 2022 msi vector gp66 12uhso-673 (i9-12900h, 32gb ram, 1tb nvme ssd, rtx 3080ti 16gb, 15.6"" qhd 165hz, windows 11) gaming laptop",EXCaliberPC,15.6,i9,32.0,windows 11,5.0,other,Nvidia,1024,Dedicated,213118.0
175,"msi creator z16p 16"" professional creator laptop: intel core i7-12700h rtx 3080 32gb ddr5 1tb nvme ssd, qhd+ 165hz 100% dci-p3, thunderbolt 4 w/ pd charging, win 11 pro: lunar gray b12uht-041",MSI,16.0,i7,32.0,windows 11,0.0,gray,Nvidia,1024,Integrated,245918.0
176,"msi sword 17 17.3"" 144hz fhd gaming laptop intel core i7-11800h rtx3050ti 16gb 512gbnvme ssd win11 - white (a11ud-642)",MSI,17.3,i7,16.0,windows 11,0.0,white,Nvidia,512,Dedicated,101922.72
177,"msi modern 15a thin and light daily laptop: 15.6"" fhd 1080p, intel core i5-1155g7, intel iris xe, 8gb, 512gb ssd, win10, carbon gray (a11mu-654)",MSI,15.6,i5,8.0,windows 10,4.7,gray,Intel,512,Integrated,65717.26
178,"acer aspire 5 a515-56-36ut, 15.6"" full hd display, 11th gen intel core i3-1115g4 processor, 4gb ddr4, 128gb nvme ssd, wifi 6, windows 11 home (s mode)",Acer,15.6,i3,4.0,windows 11,4.3,silver,Intel,128,Integrated,19598.0
179,"msi 2022 gf65 thin 15.6"" fhd 144hz gaming laptop intel 6-core i5-10500h nvidia geforce rtx 3060 6gb gddr6 32gb ddr4 1tb nvme ssd 4k hdmi usb-c wifi ax rj-45 backlit windows 11 pro w/ re 32gb usb",MSI,15.6,i5,32.0,windows 11,3.8,black,Nvidia,1024,Dedicated,114799.18000000001
180,"msi pulse gl76 17.3"" fhd 144hz gaming laptop: intel core i7-12700h rtx 3060 16gb 512gb nvme ssd, type-c usb 3.2 gen 1, rgb gaming keyboard, cooler boost 5, win11 home: black 12uek-052",MSI,17.3,i7,16.0,windows 11,5.0,black,Nvidia,512,Dedicated,118818.0
181,"msi gs66 stealth 15.6"" fhd 240hz 2.5ms ultra thin and light gaming laptop intel core i7-11800h rtx3060 16gb 1tb nvme ssd win11 vr ready - black (11ue-662)",MSI,15.6,i7,16.0,windows 11,0.0,black,Nvidia,1024,Dedicated,117770.86
182,"msi 15.6"" fhd 144hz gaming laptop, intel core i5-11400h processor, nvidia geforce rtx 3050, 16gb ddr4 ram, 256gb pcie ssd, wifi, webcam, backlit keyboard, windows 11 home, black",MSI,15.6,i5,16.0,windows 11,5.0,black,Nvidia,256,Dedicated,65518.0
183,"msi gf65 thin 10ue gaming laptop: 15.6"" 144hz ips-level screen, intel 10th gen i5-10500h, nvidia geforce rtx3060, 512gb ssd, 8gb memory, black",MSI,15.6,i5,8.0,windows 10,4.3,other,Nvidia,512,Dedicated,98318.0
184,"msi gs66 stealth 15.6"" qhd 240hz 2.5ms ultra thin and light gaming laptop intel core i7-11800h rtx3080 16gb 1tb nvme ssd win10pro vr ready",MSI,15.6,i7,16.0,windows 10,3.6,black,Intel,1024,Dedicated,204999.18
185,"msi ge76 raider gaming laptop 17.3"" fhd ips 144hz 12th gen intel 14-core i9-12900h 16gb ram 1tb ssd geforce rtx 3060 6gb rgb backlit thunderbolt usb-c minidp dynaudio nahimic win11 black + hdmi cable",MSI,17.3,i9,16.0,windows 11,5.0,other,Nvidia,1024,Dedicated,143499.18
186,"msi katana gf66 15.6"" 244hz fhd gaming laptop intel core i9-12900h rtx3070ti 16gb 1tbnvme ssd win11 - black (12ugsok-1046)",MSI,15.6,i9,16.0,windows 11,0.0,black,Intel,1024,Dedicated,159818.0
187,"excaliberpc 2022 msi titan gt77 12ugs-009 (i7-12800hx, 32gb ram, 1tb nvme ssd, rtx 3070ti 8gb, 17.3"" 4k uhd, windows 11 pro) gaming laptop",EXCaliberPC,17.3,i7,32.0,windows 11,5.0,other,Nvidia,1024,Dedicated,213118.0
188,"msi - sword 15.6"" gaming laptop - intel core i7 - nvidia geforce rtx 3050ti - 512gb ssd -",MSI,15.6,i7,8.0,windows 10,4.8,silver,Nvidia,512,Dedicated,91026.56
189,"msi summit 13.4"" touchscreen 2-in-1 intel evo platform laptop - 12th gen intel core i7-1280p - 1920 x 1200 - 120hz - windows 11 w/hdmi cable pen (16gb lpddr5 ram | 1tb pcie ssd)",MSI,13.4,i7,16.0,windows 11,4.0,other,Intel,1024,Integrated,86919.18000000001
190,"excaliberpc 2022 msi summit e16flipevo a12mt-009 (i7-1260p, 16gb ram, 512gb nvme ssd, intel iris xe, 16"" fhd+ touch, windows 11 pro) professional laptop",EXCaliberPC,16.0,i7,16.0,windows 11,0.0,other,Intel,512,Integrated,94218.0
191,"excaliberpc 2022 msi prestige 14evo a12m-011 (i7-1260p, 16gb ram, 512gb nvme ssd, intel iris xe, 14"" fhd, windows 11 pro) professional laptop - carbon gray",EXCaliberPC,14.0,i7,16.0,windows 11,0.0,other,Intel,512,Integrated,106518.0
192,"excaliberpc 2022 msi gp66 leopard 11ug-687 (i7-11800h, 32gb ram, 1tb nvme ssd, rtx 3070 8gb, 15.6"" 240hz fhd, windows 11 pro) gaming laptop",EXCaliberPC,15.6,i7,32.0,windows 11,0.0,other,Nvidia,1024,Dedicated,172118.0
193,"excaliberpc 2022 msi summit e14flip a12mt-017 (i5-1240p, 16gb ram, 512gb nvme ssd, intel iris xe, 14"" qhd+ touch, windows 11 pro) professional laptop",EXCaliberPC,14.0,i5,16.0,windows 11,0.0,other,Intel,512,Integrated,98318.0
194,"excaliberpc 2021 msi wf76 11ui-647 (i7-11800h, 16gb ram, 512gb nvme ssd, quadro t1200 4gb, 17.3"" fhd, windows 11 pro) mobile workstation laptop",EXCaliberPC,17.3,i7,16.0,windows 11,0.0,other,Nvidia,512,Integrated,106518.0
